age,gender,education,marital_status,credit_limit,credit_score,payment_ratio,days_overdue,num_prev_defaults,employment_months,debt_to_income,utilizacion_credito,loan_purpose,pay_hist_mes1,pay_hist_mes2,pay_hist_mes3,bill_amt_mes1,bill_amt_mes2,pay_amt_mes1,pay_amt_mes2,DEFAULT
48,2,3,1,50000,658,0.3632,71,2,12,0.1278,1.0,consumo,-1,1,2,105036.0,27731.0,33924.0,10850.0,0
68,2,1,2,10000,802,0.3207,277,0,31,0.1857,0.1061,consumo,-1,1,9,1061.0,164634.0,7126.0,5923.0,0
55,1,1,2,50000,478,0.1532,270,3,146,0.522,1.0,consumo,-1,-1,-1,94012.0,16358.0,9120.0,20885.0,1
65,2,1,1,200000,566,0.2266,152,1,93,0.6374,0.0773,consumo,-1,0,-1,15454.0,29436.0,16901.0,7583.0,1
66,2,2,2,80000,721,0.1932,3,1,113,0.0686,1.0,consumo,-1,0,0,161298.0,73274.0,16775.0,11438.0,0
28,2,1,1,100000,666,0.5779,33,0,65,0.1592,0.5787,consumo,0,-1,1,57872.0,91298.0,25530.0,12780.0,0
64,2,3,2,30000,673,0.554,163,0,251,0.1311,0.5068,vivienda,0,1,-1,15204.0,158925.0,64779.0,2952.0,0
75,2,2,2,10000,543,0.3325,66,1,45,0.699,0.2358,consumo,1,0,0,2359.0,33339.0,2264.0,10541.0,1
75,2,3,1,300000,740,0.2156,43,0,31,0.1505,0.1868,vehiculo,0,0,-1,56046.0,61772.0,40.0,13387.0,0
42,2,1,1,10000,597,0.1302,151,1,5,0.4794,1.0,consumo,2,0,0,44776.0,74368.0,33.0,15995.0,1
41,2,2,2,500000,686,0.6178,223,0,14,0.045,0.1019,consumo,3,-1,-1,50926.0,44047.0,7653.0,14164.0,0
46,2,2,1,200000,544,0.2968,93,1,86,0.4638,0.4334,educacion,0,2,-1,86674.0,17368.0,27522.0,10106.0,1
60,2,2,1,20000,460,0.3134,90,0,1,0.079,1.0,consumo,3,-1,-1,26226.0,74291.0,18138.0,13234.0,0
41,2,3,1,500000,647,0.3776,283,0,50,0.2817,0.0944,consumo,9,-1,0,47178.0,127702.0,12652.0,27961.0,0
45,1,2,2,150000,625,0.7181,153,1,5,0.5619,0.0728,consumo,1,2,-1,10917.0,93443.0,13794.0,34718.0,1
61,2,1,2,200000,678,0.1008,96,0,18,0.0506,0.2446,vehiculo,-1,3,-1,48917.0,19187.0,2791.0,5113.0,0
21,2,3,1,150000,675,0.527,163,2,59,0.5107,0.1831,vehiculo,0,0,5,27464.0,56466.0,28744.0,9861.0,1
26,2,2,1,300000,757,0.3042,90,0,8,0.1126,0.0892,negocio,-1,3,-1,26762.0,22487.0,22147.0,8382.0,0
43,2,1,2,150000,382,0.4289,186,1,30,0.5127,0.0057,vivienda,2,-1,6,859.0,35543.0,1398.0,6921.0,1
71,1,2,2,80000,637,0.6152,283,2,183,0.4862,0.0556,consumo,-1,0,2,4445.0,69537.0,26843.0,11307.0,1
43,1,2,2,10000,580,0.3871,159,0,34,0.2401,1.0,vehiculo,0,1,2,80058.0,57851.0,12013.0,18298.0,1
63,1,2,1,30000,717,0.4893,153,0,81,0.3166,0.4571,consumo,5,3,2,13713.0,8610.0,11342.0,65156.0,0
63,2,2,3,100000,674,0.278,157,0,22,0.1162,0.1884,negocio,3,-1,-1,18838.0,1302.0,16918.0,28299.0,0
43,1,2,1,50000,479,0.5344,133,1,85,0.4879,1.0,vehiculo,-1,-1,2,128479.0,7830.0,27320.0,6400.0,1
52,2,1,1,50000,695,0.3015,103,1,35,0.1489,1.0,vehiculo,0,-1,3,60573.0,58374.0,8251.0,9132.0,0
50,1,1,2,20000,514,0.2458,133,2,15,0.482,1.0,consumo,-1,0,-1,22387.0,52066.0,21343.0,2508.0,1
33,2,2,3,500000,697,0.4803,193,1,15,0.2779,0.0878,negocio,-1,6,5,43887.0,6800.0,21719.0,6243.0,0
63,1,2,1,20000,628,0.2633,33,0,22,0.1854,0.405,consumo,-1,0,-1,8099.0,61596.0,8078.0,8541.0,0
38,1,1,2,10000,587,0.193,150,0,58,0.2486,1.0,consumo,0,0,5,61590.0,29246.0,3123.0,3498.0,0
43,2,1,1,100000,497,0.2711,67,3,105,0.5816,0.1508,negocio,-1,0,-1,15079.0,30793.0,11159.0,3080.0,1
35,1,3,1,100000,644,0.1891,251,1,295,0.0556,0.1609,consumo,-1,0,8,16088.0,11933.0,10919.0,340.0,0
53,2,3,1,80000,716,0.1548,240,1,48,0.1615,0.5331,consumo,3,-1,8,42650.0,59649.0,7696.0,2414.0,0
41,1,2,2,50000,445,0.4112,122,3,31,0.2379,1.0,consumo,0,0,-1,97828.0,13444.0,16067.0,28984.0,1
77,2,1,1,300000,716,0.4028,157,2,26,0.3021,0.0188,consumo,1,5,1,5651.0,40797.0,10436.0,8184.0,1
59,2,2,1,50000,476,0.1848,283,3,32,0.6209,1.0,consumo,1,-1,6,234801.0,69135.0,47811.0,211.0,1
43,1,1,1,50000,609,0.3611,102,0,181,0.157,1.0,consumo,-1,3,0,68468.0,23224.0,428.0,9422.0,0
47,1,2,2,300000,817,0.1657,162,0,158,0.1087,0.2011,vivienda,-1,-1,3,60317.0,50759.0,4475.0,14506.0,0
65,1,2,1,200000,522,0.1227,128,0,125,0.1072,0.2537,vivienda,3,2,-1,50748.0,9066.0,835.0,6637.0,0
64,2,2,1,80000,554,0.2535,212,0,27,0.5688,0.8482,vivienda,7,1,2,67853.0,46256.0,7934.0,21863.0,1
38,1,1,1,30000,625,0.2327,70,0,59,0.0383,1.0,negocio,0,1,-1,83193.0,100655.0,12782.0,24413.0,0
44,2,2,1,20000,707,0.2756,7,0,34,0.0785,1.0,vivienda,0,-1,-1,28813.0,61861.0,18962.0,6354.0,0
71,2,2,2,150000,748,0.228,66,0,8,0.2482,0.2141,consumo,-1,-1,0,32121.0,4326.0,15150.0,4080.0,0
67,2,2,1,150000,515,0.1967,243,5,36,0.5376,0.8695,consumo,0,1,-1,130427.0,21536.0,24309.0,5912.0,1
60,1,2,2,20000,622,0.3249,157,0,6,0.3831,1.0,consumo,-1,5,-1,68722.0,78780.0,2877.0,48312.0,0
71,1,1,1,150000,631,0.0993,99,4,71,0.6568,0.3369,educacion,2,0,3,50532.0,20067.0,4372.0,4469.0,1
62,1,2,2,200000,554,0.4327,213,1,2,0.2931,0.2561,consumo,0,6,0,51222.0,73056.0,20907.0,78024.0,1
27,2,2,2,10000,682,0.624,38,3,32,0.5552,1.0,consumo,1,-1,0,23414.0,35804.0,12048.0,43210.0,1
70,1,1,1,50000,667,0.3465,245,3,14,0.5586,0.3058,consumo,0,1,8,15290.0,88702.0,15910.0,21868.0,1
68,2,2,1,50000,522,0.2457,65,0,34,0.613,1.0,vehiculo,1,0,2,68617.0,25388.0,7181.0,10646.0,1
40,2,2,1,200000,507,0.1145,62,0,12,0.1801,0.085,negocio,0,0,-1,16999.0,172235.0,10242.0,5062.0,1
47,1,2,1,20000,621,0.4768,276,0,58,0.025,1.0,consumo,0,-1,9,55810.0,28464.0,62057.0,644.0,0
26,2,1,1,20000,651,0.1914,275,0,67,0.1812,1.0,vehiculo,0,1,9,209779.0,1230.0,15301.0,46082.0,0
47,1,1,1,50000,586,0.3953,152,1,2,0.619,0.9172,vehiculo,-1,0,3,45862.0,3429.0,3571.0,12219.0,1
29,1,4,2,200000,711,0.1399,282,0,44,0.2904,0.0528,vehiculo,2,3,3,10563.0,12993.0,1065.0,2388.0,0
73,1,2,1,500000,648,0.4894,91,4,1,0.4191,0.0441,vivienda,1,0,3,22034.0,19510.0,750.0,23351.0,1
65,1,1,1,80000,664,0.392,253,0,30,0.1461,1.0,educacion,4,1,0,123862.0,47770.0,19674.0,2730.0,0
77,2,3,1,20000,732,0.1673,70,1,60,0.1685,0.0696,vehiculo,2,-1,-1,1392.0,76197.0,9930.0,32705.0,0
51,2,1,3,300000,692,0.4982,212,0,18,0.0633,0.071,negocio,-1,3,0,21298.0,24683.0,24001.0,20917.0,0
41,1,2,1,20000,723,0.1874,189,3,9,0.6835,1.0,consumo,6,0,2,36936.0,136714.0,16433.0,12596.0,1
46,2,1,1,50000,808,0.3202,271,1,7,0.1263,0.9536,vehiculo,1,8,9,47682.0,67739.0,7720.0,24185.0,0
60,2,3,2,150000,803,0.5512,65,0,4,0.1328,0.0328,educacion,-1,0,2,4926.0,59719.0,7595.0,7873.0,0
68,1,2,1,10000,497,1.0907,102,2,65,0.3878,0.9856,consumo,0,-1,3,9857.0,10283.0,7621.0,7.0,1
65,1,2,2,80000,603,1.0762,67,0,81,0.1753,0.0986,vivienda,2,1,0,7890.0,4188.0,9676.0,9082.0,0
33,2,2,2,50000,755,0.268,1,1,150,0.0142,0.1641,educacion,-1,-1,-1,8206.0,25433.0,32177.0,95.0,0
69,2,1,1,300000,662,0.2824,182,0,37,0.2024,0.1396,consumo,6,-1,6,41866.0,8857.0,1553.0,8021.0,0
43,2,2,2,80000,536,0.2477,92,2,26,0.4181,0.5707,consumo,1,-1,2,45660.0,16175.0,6986.0,2854.0,1
40,2,2,2,200000,571,0.6212,222,1,81,0.3894,0.0573,consumo,-1,-1,-1,11468.0,21692.0,36344.0,4020.0,1
57,2,4,1,20000,605,0.547,31,1,27,0.2149,1.0,vehiculo,0,1,-1,58820.0,3363.0,40719.0,19603.0,1
74,2,2,2,80000,732,0.7631,32,0,59,0.1492,0.1113,vehiculo,-1,0,-1,8901.0,39596.0,10121.0,5872.0,0
73,2,3,2,100000,569,0.2656,155,4,74,0.7079,0.1859,negocio,-1,5,-1,18595.0,11399.0,4197.0,3021.0,1
48,2,1,1,20000,481,0.6671,122,0,2,0.6019,0.4839,educacion,-1,2,0,9678.0,103782.0,14687.0,25133.0,1
37,1,1,2,200000,605,0.7067,103,0,105,0.1568,0.019,vivienda,0,3,-1,3808.0,14510.0,992.0,8434.0,0
48,2,2,2,200000,657,0.6643,34,3,1,0.3718,0.2075,consumo,-1,0,0,41499.0,111420.0,72946.0,20208.0,1
61,1,2,2,100000,628,0.3071,157,0,4,0.0703,0.3919,consumo,3,-1,4,39194.0,11882.0,36468.0,799.0,0
22,2,2,1,80000,744,0.2405,183,1,87,0.2543,0.9918,negocio,3,0,0,79348.0,125087.0,31660.0,1329.0,0
45,2,3,1,100000,785,0.4541,133,1,1,0.1424,0.1387,consumo,-1,4,-1,13868.0,19130.0,2893.0,13221.0,0
78,2,3,3,30000,548,0.4844,72,0,66,0.1939,0.7208,vehiculo,2,1,-1,21626.0,27831.0,19084.0,6949.0,0
70,1,1,2,20000,708,0.4942,253,1,108,0.0863,1.0,consumo,-1,6,1,34255.0,12643.0,19905.0,31288.0,0
61,2,2,2,80000,592,0.3401,33,0,2,0.1087,0.6177,educacion,0,1,-1,49415.0,7474.0,22595.0,8700.0,0
26,2,2,3,80000,681,0.1526,34,2,2,0.0123,0.8695,educacion,-1,-1,-1,69562.0,27599.0,1895.0,30032.0,0
31,2,2,1,50000,808,0.1175,126,0,85,0.2057,0.4224,consumo,0,4,-1,21118.0,15813.0,112.0,13985.0,0
77,2,2,1,20000,532,0.6187,187,2,18,0.4914,0.9493,educacion,6,2,-1,18986.0,7499.0,249.0,31776.0,1
58,2,3,2,20000,609,0.1539,249,0,11,0.1743,1.0,negocio,-1,0,-1,247909.0,17293.0,18994.0,4880.0,0
26,1,2,1,500000,598,0.5222,160,0,46,0.6291,0.0594,consumo,3,-1,0,29676.0,48912.0,17048.0,37433.0,1
65,2,1,2,300000,679,0.3637,68,0,9,0.4752,0.2249,consumo,2,0,1,67455.0,5510.0,30362.0,10871.0,1
31,2,2,2,30000,455,0.8753,68,4,45,0.5244,0.8172,vivienda,2,-1,1,24516.0,15219.0,24394.0,27892.0,1
34,1,3,1,10000,428,0.2659,125,5,210,0.3025,1.0,vehiculo,-1,4,-1,23825.0,78559.0,8222.0,6894.0,1
22,1,2,2,50000,635,0.2441,10,0,87,0.1119,0.9312,vehiculo,0,0,0,46561.0,98150.0,5543.0,306.0,0
60,1,1,3,200000,760,0.2168,62,0,39,0.4585,0.3254,vivienda,-1,-1,2,65082.0,23405.0,2946.0,14974.0,0
23,2,2,3,30000,709,0.1852,12,0,138,0.135,0.5698,vehiculo,0,0,-1,17096.0,158990.0,25791.0,27805.0,0
75,2,1,2,500000,567,0.1783,153,1,20,0.1885,0.0312,consumo,4,2,-1,15589.0,31412.0,3395.0,2052.0,0
73,2,1,2,30000,774,0.2292,100,0,185,0.0505,0.6266,consumo,0,0,-1,18799.0,64391.0,14587.0,245.0,0
55,2,2,2,80000,802,1.5632,65,1,78,0.5038,0.5035,negocio,-1,0,-1,40282.0,9859.0,38693.0,38145.0,1
53,1,2,2,500000,696,0.4866,131,0,14,0.0129,0.1015,consumo,1,1,4,50727.0,20998.0,20302.0,886.0,0
44,2,1,1,20000,525,0.1946,100,2,98,0.4187,1.0,educacion,3,0,3,78782.0,37664.0,2657.0,8482.0,1
39,1,2,1,20000,769,0.2383,158,0,23,0.0773,1.0,vivienda,-1,0,5,32364.0,235392.0,932.0,54518.0,0
38,1,3,1,100000,560,0.8213,185,1,148,0.606,0.3494,consumo,-1,-1,6,34943.0,68190.0,9953.0,12125.0,1
69,2,2,1,150000,565,0.591,0,0,12,0.2187,0.7948,educacion,-1,0,-1,119219.0,56976.0,3151.0,10107.0,1
72,1,1,2,150000,690,0.1325,189,0,20,0.3592,0.6861,consumo,2,-1,3,102911.0,25313.0,6155.0,6092.0,0
44,2,1,1,100000,511,0.1629,127,2,24,0.6875,0.0804,consumo,4,2,-1,8036.0,98413.0,235.0,58.0,1
65,2,1,1,50000,745,0.4836,41,1,51,0.1866,0.865,consumo,0,0,1,43250.0,2505.0,28972.0,3842.0,0
55,2,1,3,150000,657,0.1654,6,0,13,0.2034,0.2541,consumo,-1,-1,0,38114.0,155319.0,12276.0,11231.0,0
21,1,3,1,20000,503,0.1375,162,0,67,0.2944,0.2153,vivienda,5,-1,-1,4306.0,56388.0,2157.0,10260.0,0
56,2,2,2,30000,594,1.018,90,0,39,0.1084,0.0048,vehiculo,-1,-1,-1,144.0,499.0,17509.0,114924.0,0
45,2,1,1,150000,581,0.2747,185,1,56,0.5044,0.2748,negocio,0,3,1,41224.0,39902.0,7032.0,15366.0,1
65,2,1,2,30000,526,0.1096,132,3,11,0.5654,1.0,vehiculo,4,1,1,96616.0,243852.0,16492.0,2303.0,1
69,2,3,1,20000,749,0.3601,243,0,7,0.4308,1.0,consumo,8,0,-1,20168.0,11591.0,10489.0,112.0,0
63,2,2,1,200000,310,0.4871,74,2,141,0.4871,0.3949,consumo,-1,-1,1,78985.0,22796.0,17941.0,52781.0,1
54,2,2,2,150000,491,0.5137,191,2,46,0.3441,0.0623,educacion,6,-1,4,9352.0,44992.0,988.0,32981.0,1
45,2,2,2,100000,652,0.6249,180,1,36,0.3129,0.2907,vivienda,0,0,0,29070.0,1800.0,28711.0,10089.0,0
36,2,1,2,100000,723,1.2945,30,0,12,0.0726,0.1572,consumo,0,-1,1,15725.0,33862.0,2780.0,33161.0,0
54,2,3,3,100000,844,0.1787,73,0,6,0.3353,0.7209,consumo,2,0,0,72091.0,67150.0,2214.0,21676.0,0
49,2,1,1,150000,589,0.2436,3,1,21,0.2429,0.0428,negocio,0,-1,-1,6419.0,23842.0,9494.0,18437.0,0
39,2,2,1,50000,681,0.1664,92,0,20,0.0908,0.3571,negocio,3,0,0,17853.0,4953.0,11241.0,1125.0,0
43,1,1,2,200000,615,0.2136,275,0,6,0.1102,0.3626,consumo,5,0,0,72518.0,95286.0,782.0,16327.0,0
39,2,2,1,30000,542,0.2674,281,1,42,0.5929,0.215,educacion,2,0,-1,6449.0,88193.0,4226.0,18634.0,1
45,1,3,2,50000,593,0.4038,92,0,61,0.1836,0.0921,negocio,-1,0,3,4604.0,5301.0,10187.0,1910.0,0
36,1,2,2,80000,663,0.3298,127,0,84,0.2187,0.1303,consumo,-1,4,-1,10427.0,42894.0,1284.0,12296.0,0
74,1,1,2,150000,468,0.2022,185,6,144,0.621,0.113,educacion,-1,6,0,16948.0,152424.0,3771.0,6652.0,1
71,1,2,2,50000,556,0.2628,60,2,1,0.3454,1.0,consumo,2,-1,0,167628.0,14551.0,3402.0,69321.0,1
29,2,1,2,80000,599,0.1933,90,2,21,0.4234,0.0125,consumo,3,3,-1,1000.0,122213.0,10412.0,10684.0,1
21,2,3,1,200000,648,0.2554,240,0,23,0.2077,0.2146,educacion,0,-1,2,42914.0,64746.0,2132.0,2478.0,0
62,1,2,2,500000,723,0.1465,10,0,6,0.0769,0.0174,consumo,-1,-1,0,8716.0,57634.0,9033.0,5109.0,0
39,2,2,1,150000,658,0.1711,42,0,10,0.1854,0.1851,consumo,1,-1,-1,27765.0,17758.0,2433.0,2114.0,0
53,1,1,1,50000,569,0.5306,222,1,157,0.4592,1.0,negocio,3,-1,-1,51956.0,10741.0,30691.0,1731.0,1
54,2,1,1,20000,752,0.2909,5,0,42,0.1122,0.6942,consumo,-1,-1,-1,13885.0,26498.0,1117.0,20369.0,0
36,2,2,2,100000,528,0.3404,134,0,39,0.6919,0.0836,consumo,0,-1,-1,8358.0,40522.0,4237.0,15546.0,1
64,2,2,1,100000,580,0.175,98,0,124,0.1592,0.8261,consumo,0,1,-1,82611.0,5619.0,7221.0,38.0,0
60,1,1,2,80000,380,0.5065,60,0,12,0.2032,0.4734,consumo,2,0,1,37872.0,32851.0,37670.0,1427.0,1
75,2,3,2,150000,789,0.5974,186,1,56,0.6099,0.3376,consumo,6,4,0,50636.0,20153.0,41700.0,25565.0,1
38,2,1,3,10000,453,0.2564,72,0,103,0.5434,1.0,consumo,-1,2,0,62521.0,41800.0,5103.0,1835.0,1
54,2,1,1,500000,520,0.2371,131,3,64,0.6206,0.04,vivienda,4,-1,-1,20012.0,123261.0,18809.0,9780.0,1
45,1,1,2,80000,582,0.4134,272,2,1,0.547,0.1427,negocio,3,3,3,11417.0,10360.0,42261.0,7233.0,1
65,2,1,2,80000,604,0.1675,187,0,14,0.1274,1.0,educacion,0,3,-1,80554.0,39321.0,5203.0,10941.0,0
26,1,2,1,80000,640,0.1652,73,0,20,0.2142,0.0573,consumo,0,0,0,4583.0,59204.0,647.0,12507.0,0
41,2,2,1,80000,707,0.2596,70,0,35,0.1384,1.0,vivienda,1,-1,0,251033.0,28673.0,7179.0,73176.0,0
78,1,1,1,150000,559,0.7141,218,0,56,0.2967,0.0464,negocio,4,0,0,6957.0,73289.0,43820.0,8736.0,1
26,2,1,1,10000,672,0.2806,150,0,43,0.3031,1.0,consumo,0,-1,5,34726.0,82214.0,1263.0,34865.0,0
52,1,1,1,300000,548,0.2122,97,1,21,0.1609,0.2178,consumo,-1,-1,3,65354.0,28408.0,13139.0,10892.0,1
61,2,1,2,50000,396,0.1563,94,2,10,0.3739,1.0,vehiculo,0,0,2,104637.0,1178.0,3497.0,3004.0,1
68,2,1,1,100000,823,0.1882,127,1,4,0.3284,0.1372,vehiculo,-1,4,0,13716.0,52231.0,224.0,4810.0,0
63,2,1,1,10000,608,0.2413,164,0,24,0.1532,1.0,vivienda,5,-1,-1,160662.0,19497.0,3968.0,9411.0,0
59,2,1,2,80000,480,0.287,31,0,47,0.5462,0.6079,consumo,-1,0,1,48636.0,89597.0,4472.0,8908.0,1
51,1,2,2,200000,685,0.1879,39,0,18,0.1751,1.0,consumo,0,0,0,238095.0,1487.0,10398.0,10825.0,0
62,1,1,1,50000,669,0.4042,254,0,46,0.1702,1.0,negocio,8,0,5,58181.0,37677.0,20269.0,16406.0,0
30,1,2,1,50000,648,0.5696,240,1,2,0.2036,0.0942,negocio,0,2,-1,4712.0,18525.0,2553.0,10229.0,0
50,2,1,2,100000,675,0.2955,63,1,106,0.0381,0.4299,educacion,0,-1,-1,42989.0,1413.0,14089.0,2178.0,0
77,2,2,1,10000,636,0.181,100,0,21,0.3827,0.4832,consumo,1,-1,3,4833.0,93750.0,3506.0,37945.0,0
72,2,2,1,50000,850,0.3298,70,0,63,0.1915,0.3203,vehiculo,-1,1,-1,16014.0,28513.0,10176.0,17204.0,0
38,1,2,1,150000,635,0.4612,125,4,36,0.5287,0.0486,consumo,3,3,2,7290.0,9196.0,3055.0,3225.0,1
44,2,1,1,100000,802,0.4674,9,0,20,0.0572,0.0432,consumo,0,0,0,4322.0,2103.0,1042.0,10935.0,0
72,2,1,1,80000,456,0.3556,210,0,50,0.1644,0.3227,negocio,0,6,-1,25818.0,89608.0,3838.0,12016.0,1
29,2,2,1,100000,409,0.3502,39,3,15,0.6317,0.7383,vehiculo,0,0,0,73833.0,13645.0,2067.0,37513.0,1
51,2,2,1,30000,648,0.275,104,2,63,0.5566,1.0,negocio,1,1,0,73436.0,53033.0,14444.0,7674.0,1
35,1,1,2,300000,635,0.2565,62,0,79,0.1168,0.1388,consumo,1,0,-1,41653.0,11178.0,1175.0,886.0,0
24,1,3,2,500000,778,0.1055,6,1,44,0.1867,0.1858,consumo,0,-1,0,92875.0,122946.0,12580.0,2358.0,0
60,1,2,2,20000,640,0.1901,99,3,70,0.3079,1.0,vehiculo,0,-1,0,85252.0,9363.0,25438.0,10056.0,1
29,2,2,2,10000,545,0.3311,187,1,24,0.5254,1.0,vehiculo,3,6,0,39659.0,5188.0,4756.0,27720.0,1
65,2,1,2,20000,607,0.2751,221,3,20,0.138,1.0,vehiculo,2,0,5,116245.0,205288.0,29522.0,35260.0,1
29,1,1,1,50000,456,0.3256,184,2,61,0.3709,1.0,consumo,0,6,3,82544.0,100218.0,37755.0,5268.0,1
46,1,2,2,150000,750,0.4641,162,0,24,0.1254,0.2799,consumo,5,-1,0,41986.0,32364.0,7810.0,1737.0,0
24,1,2,1,80000,662,0.4356,279,0,1,0.2015,0.5721,vehiculo,0,9,0,45766.0,22183.0,18694.0,14784.0,0
37,2,1,2,10000,758,0.3734,124,1,17,0.3486,1.0,consumo,-1,0,-1,32018.0,21910.0,39538.0,928.0,1
36,1,2,2,80000,823,0.2626,95,0,43,0.0577,0.5142,consumo,-1,2,0,41139.0,50594.0,1600.0,1459.0,0
35,1,2,3,100000,512,0.4015,214,2,3,0.4264,0.3891,consumo,-1,-1,-1,38913.0,968.0,51186.0,2598.0,1
55,1,1,1,20000,754,0.2393,120,0,2,0.2513,1.0,vehiculo,1,4,0,32563.0,169.0,10218.0,6652.0,0
77,2,2,1,20000,664,0.3768,211,3,22,0.0242,1.0,vehiculo,0,-1,2,140477.0,14986.0,17665.0,5555.0,0
72,2,2,3,50000,577,0.9794,103,2,40,0.4231,0.0635,consumo,-1,-1,-1,3177.0,1436.0,8214.0,22297.0,1
25,2,2,2,150000,850,0.4595,282,0,79,0.0595,0.0488,consumo,0,0,5,7317.0,55493.0,14500.0,11666.0,0
75,1,1,1,20000,635,0.1476,65,0,5,0.5831,1.0,vehiculo,-1,-1,2,31175.0,21162.0,13238.0,23236.0,1
25,2,2,2,20000,669,0.335,0,0,140,0.2191,1.0,vehiculo,0,-1,-1,59740.0,19848.0,14524.0,8405.0,0
40,1,1,1,200000,535,0.3372,156,1,100,0.4592,0.079,consumo,-1,2,0,15802.0,3176.0,39222.0,9970.0,1
35,2,3,2,30000,541,0.7245,13,0,83,0.0457,0.7648,consumo,0,0,-1,22946.0,59167.0,37389.0,12861.0,0
38,1,2,1,20000,757,0.3304,163,0,101,0.1007,0.3161,consumo,3,4,-1,6321.0,86208.0,27025.0,14387.0,0
67,1,2,3,300000,644,0.4183,124,0,23,0.0027,0.01,educacion,-1,-1,-1,2989.0,102930.0,28598.0,6590.0,0
22,2,3,1,50000,715,0.3197,212,1,57,0.1,0.0431,consumo,7,-1,4,2153.0,35385.0,10893.0,1045.0,0
49,1,1,1,50000,559,0.2036,104,1,17,0.3158,0.0843,consumo,0,-1,-1,4217.0,16620.0,15047.0,303.0,1
33,1,2,2,500000,758,0.1787,64,0,33,0.1802,0.2614,vivienda,-1,0,0,130699.0,25329.0,33160.0,3477.0,0
24,2,2,2,150000,511,0.3622,271,2,61,0.4275,0.1731,vehiculo,1,9,-1,25963.0,41408.0,4391.0,16240.0,1
62,2,3,2,300000,544,0.244,191,0,9,0.0644,0.0972,consumo,3,4,0,29169.0,30868.0,8538.0,3492.0,0
65,2,2,2,50000,779,0.1948,63,0,26,0.1679,0.6717,vehiculo,0,0,0,33585.0,40239.0,22996.0,14403.0,0
30,2,2,3,100000,355,0.4277,124,0,201,0.2943,0.3098,educacion,4,-1,-1,30977.0,146120.0,9136.0,60705.0,1
51,2,1,2,80000,673,0.462,90,0,14,0.146,0.107,vehiculo,2,0,0,8563.0,736.0,1235.0,10222.0,1
61,2,1,2,500000,665,0.371,124,0,8,0.1393,0.1237,consumo,-1,-1,4,61835.0,58925.0,10093.0,233.0,0
28,2,1,1,80000,769,0.2805,156,0,182,0.5316,1.0,negocio,3,-1,1,298019.0,26953.0,14315.0,19719.0,0
23,2,2,2,100000,486,0.2194,127,4,84,0.5359,0.3304,negocio,-1,1,0,33041.0,43826.0,2017.0,55453.0,1
68,1,2,3,30000,506,0.4469,64,2,1,0.22,0.7922,vivienda,0,2,-1,23768.0,13872.0,13230.0,11750.0,1
66,1,1,1,20000,681,0.3503,150,1,36,0.2614,1.0,consumo,5,-1,-1,128523.0,194.0,22100.0,2002.0,0
29,2,2,2,20000,591,0.3376,122,2,39,0.6363,0.558,vehiculo,-1,-1,4,11160.0,46862.0,3463.0,6411.0,1
50,2,3,1,100000,599,0.1803,188,0,55,0.1917,0.3997,consumo,-1,2,0,39967.0,12848.0,8028.0,10440.0,0
73,2,1,2,200000,670,0.2571,189,0,30,0.4582,0.1115,vivienda,0,-1,3,22304.0,46769.0,1855.0,23445.0,0
31,1,3,1,200000,509,0.2231,185,3,19,0.3573,0.5633,educacion,5,6,-1,112658.0,51950.0,5395.0,24771.0,1
55,1,1,2,10000,733,0.7496,0,1,69,0.2377,1.0,consumo,0,-1,-1,44623.0,31717.0,7820.0,11279.0,0
57,1,1,1,150000,628,0.56,127,0,1,0.1326,0.4727,consumo,-1,0,4,70899.0,108147.0,34369.0,9178.0,0
62,1,3,1,200000,694,0.4121,39,0,28,0.2323,0.1562,educacion,0,0,1,31246.0,1063.0,10775.0,9267.0,0
33,2,2,3,150000,438,0.2705,240,2,23,0.6432,0.4037,vivienda,8,0,0,60555.0,1601.0,22154.0,12953.0,1
56,2,3,1,10000,700,0.7005,68,0,79,0.2355,1.0,vehiculo,-1,2,1,58172.0,40591.0,36785.0,28703.0,0
76,2,2,2,150000,531,0.2028,134,0,49,0.0588,0.6957,negocio,4,0,-1,104361.0,60666.0,7625.0,5269.0,0
33,2,3,2,50000,563,0.1861,192,1,92,0.541,0.8833,consumo,-1,6,-1,44165.0,861.0,2636.0,14766.0,1
32,2,1,1,150000,686,0.1531,103,1,2,0.3322,0.4925,consumo,-1,-1,2,73874.0,58508.0,6712.0,41828.0,0
57,2,2,1,80000,775,1.3087,184,0,37,0.3256,0.0777,consumo,-1,0,3,6216.0,20256.0,14264.0,21385.0,0
30,2,4,2,100000,496,0.0489,63,4,4,0.1455,1.0,vehiculo,-1,0,-1,111314.0,10472.0,1751.0,6894.0,1
76,2,2,2,30000,769,0.3805,157,2,13,0.393,1.0,consumo,5,1,0,43009.0,13703.0,2249.0,35023.0,0
29,2,1,1,20000,595,0.1698,151,0,29,0.1334,1.0,vehiculo,2,-1,0,59478.0,9291.0,18978.0,3678.0,0
72,2,1,1,300000,499,0.4361,66,0,11,0.3126,0.1177,consumo,-1,2,-1,35319.0,23711.0,16460.0,35860.0,0
27,2,3,2,150000,663,0.7459,278,0,29,0.2305,0.2739,consumo,-1,-1,-1,41086.0,47048.0,26525.0,29474.0,0
22,2,2,2,300000,501,0.2617,62,0,4,0.5003,0.6622,educacion,0,-1,0,198646.0,202831.0,20887.0,26868.0,1
